job_id,industry,job_title,skills_required,experience_level,posted_date,company_size,salary_range_usd,salary_min,salary_max,salary_avg,year
730,E-Commerce,Ml Engineer,"Reinforcement Learning, Numpy, Langchain, Gcp",Entry,2024-03-31,Startup,122431-210032,122431,210032,166231.5,2024
731,Education,Quant Researcher,"Excel, Hugging Face, Tensorflow",Mid,2025-06-23,Mid,102648-115973,102648,115973,109310.5,2025
732,Retail,Ai Product Manager,"Aws, Mlflow, Cuda, Fastapi, Keras, Reinforcement Learning",Senior,2025-05-22,Large,61585-79010,61585,79010,70297.5,2025
733,Education,Ai Product Manager,"Pandas, Tensorflow, Numpy",Entry,2024-01-05,Mid,53822-122124,53822,122124,87973.0,2024
734,E-Commerce,Ml Engineer,"Numpy, Sql, Flask, Power Bi, Gcp",Senior,2023-11-22,Startup,107790-178747,107790,178747,143268.5,2023
735,Healthcare,Data Scientist,"Pytorch, Aws, Flask, Scikit-Learn",Entry,2024-12-16,Mid,138168-154475,138168,154475,146321.5,2024
736,Finance,Computer Vision Engineer,"Excel, Power Bi, C++, R, Hugging Face, Sql",Entry,2024-03-25,Startup,129072-155706,129072,155706,142389.0,2024
737,Finance,Computer Vision Engineer,"Python, R, Flask",Mid,2024-06-23,Startup,117435-157783,117435,157783,137609.0,2024
738,Education,Data Scientist,"Pytorch, Sql, Cuda, Excel",Mid,2024-05-13,Large,104274-137730,104274,137730,121002.0,2024
739,Retail,Ml Engineer,"Python, Excel, Mlflow",Senior,2025-03-29,Startup,72786-95785,72786,95785,84285.5,2025
740,E-Commerce,Ai Product Manager,"Numpy, R, Reinforcement Learning, Pandas, Aws, Sql",Mid,2024-04-14,Large,108949-171824,108949,171824,140386.5,2024
741,Finance,Ai Researcher,"Cuda, Gcp, Flask, Excel",Senior,2024-04-14,Startup,89875-110549,89875,110549,100212.0,2024
742,Finance,Ml Engineer,"Tensorflow, C++, Excel, Langchain, Power Bi, Azure",Senior,2024-03-28,Large,146648-220198,146648,220198,183423.0,2024
743,Automotive,Computer Vision Engineer,"Pytorch, Power Bi, Langchain, Keras",Senior,2024-03-17,Startup,55334-92646,55334,92646,73990.0,2024
744,Healthcare,Ai Researcher,"Fastapi, Pandas, Cuda, C++, Aws, Hugging Face",Entry,2024-09-01,Startup,121991-217004,121991,217004,169497.5,2024
745,Healthcare,Ai Product Manager,"Excel, Numpy, C++, Pandas",Entry,2025-05-20,Startup,137005-199493,137005,199493,168249.0,2025
746,Retail,Ml Engineer,"Tensorflow, Hugging Face, R",Mid,2024-12-13,Mid,137915-213509,137915,213509,175712.0,2024
747,Education,Data Scientist,"Gcp, Sql, Numpy, Python, Azure",Mid,2025-08-04,Startup,93505-184085,93505,184085,138795.0,2025
748,Finance,Nlp Engineer,"Hugging Face, Sql, Azure, Langchain, Aws, Numpy",Senior,2024-11-05,Mid,146642-193936,146642,193936,170289.0,2024
749,Retail,Ai Researcher,"C++, Keras, Sql, R, Aws",Senior,2025-02-21,Mid,53382-107955,53382,107955,80668.5,2025
750,Education,Ai Product Manager,"Pandas, Gcp, Azure, Langchain, Cuda",Mid,2024-11-22,Startup,111712-179464,111712,179464,145588.0,2024
751,Retail,Nlp Engineer,"R, Azure, Hugging Face, C++, Pytorch, Aws",Mid,2024-07-09,Mid,45412-84249,45412,84249,64830.5,2024
752,Retail,Computer Vision Engineer,"Numpy, Azure, Pytorch, Python, Pandas, R",Entry,2024-08-31,Mid,96319-193004,96319,193004,144661.5,2024
753,Tech,Computer Vision Engineer,"Power Bi, R, Numpy",Entry,2025-05-25,Mid,132679-198491,132679,198491,165585.0,2025
754,Tech,Ml Engineer,"Azure, Mlflow, Scikit-Learn, Tensorflow",Mid,2025-04-30,Large,108752-184389,108752,184389,146570.5,2025
755,Retail,Ml Engineer,"Tensorflow, Langchain, Hugging Face",Senior,2024-10-28,Large,146465-217937,146465,217937,182201.0,2024
756,E-Commerce,Computer Vision Engineer,"Scikit-Learn, Langchain, Power Bi, Tensorflow",Entry,2024-08-11,Startup,148789-213319,148789,213319,181054.0,2024
757,Education,Ml Engineer,"Tensorflow, Cuda, Excel, C++, Pandas",Entry,2024-08-31,Startup,115045-199831,115045,199831,157438.0,2024
758,Automotive,Data Analyst,"Gcp, Keras, Hugging Face, Tensorflow, Sql",Senior,2023-12-25,Large,135301-224073,135301,224073,179687.0,2023
759,Education,Nlp Engineer,"Langchain, Hugging Face, Numpy",Entry,2025-03-29,Mid,77322-156137,77322,156137,116729.5,2025
760,Healthcare,Ml Engineer,"Excel, Pytorch, Tensorflow",Senior,2024-07-16,Large,87528-177503,87528,177503,132515.5,2024
761,E-Commerce,Computer Vision Engineer,"Python, Langchain, Sql, Tensorflow, Excel",Mid,2024-08-08,Startup,100842-113216,100842,113216,107029.0,2024
762,Tech,Ai Product Manager,"Sql, Cuda, Flask, Mlflow, Tensorflow",Mid,2024-11-04,Mid,95461-161157,95461,161157,128309.0,2024
763,E-Commerce,Data Scientist,"Excel, Azure, Fastapi, Langchain, Gcp",Entry,2023-09-30,Large,40926-133520,40926,133520,87223.0,2023
764,Automotive,Ai Researcher,"Pytorch, Excel, Cuda, Keras",Mid,2024-04-01,Mid,145229-207174,145229,207174,176201.5,2024
765,Tech,Nlp Engineer,"Mlflow, Aws, Cuda, Hugging Face, Fastapi, Numpy",Mid,2024-02-04,Mid,56261-138738,56261,138738,97499.5,2024
766,Finance,Ai Product Manager,"Pytorch, Hugging Face, Mlflow, R, Keras, Reinforcement Learning",Entry,2024-09-22,Large,123318-209284,123318,209284,166301.0,2024
767,Finance,Ml Engineer,"Pandas, Cuda, Gcp, Tensorflow",Entry,2024-11-22,Startup,48577-77587,48577,77587,63082.0,2024
768,E-Commerce,Data Analyst,"Mlflow, Power Bi, Pandas, Sql",Senior,2025-07-25,Large,45866-83992,45866,83992,64929.0,2025
769,Automotive,Quant Researcher,"Pytorch, Aws, Sql",Senior,2023-09-27,Mid,82486-107941,82486,107941,95213.5,2023
770,Tech,Data Analyst,"Excel, Numpy, R, Tensorflow",Senior,2024-02-24,Large,97109-162991,97109,162991,130050.0,2024
771,Finance,Data Analyst,"Excel, Pandas, Aws, Mlflow",Senior,2023-12-09,Mid,68376-111383,68376,111383,89879.5,2023
772,Automotive,Ai Researcher,"Keras, Flask, Numpy",Senior,2025-06-09,Mid,112752-194703,112752,194703,153727.5,2025
773,Automotive,Quant Researcher,"Reinforcement Learning, Power Bi, Sql, Mlflow, Excel, Scikit-Learn",Entry,2024-10-12,Startup,126011-222919,126011,222919,174465.0,2024
774,Tech,Ai Product Manager,"Sql, Aws, Python",Mid,2025-08-09,Startup,143118-197899,143118,197899,170508.5,2025
775,Finance,Ml Engineer,"Aws, Gcp, Reinforcement Learning, Pandas, C++, Numpy",Entry,2024-08-30,Mid,80005-164440,80005,164440,122222.5,2024
776,Tech,Ml Engineer,"R, Azure, Python",Senior,2024-11-18,Startup,65236-112321,65236,112321,88778.5,2024
777,Retail,Quant Researcher,"Scikit-Learn, Reinforcement Learning, Pandas, Langchain, Python, Cuda",Senior,2025-06-03,Startup,106312-133726,106312,133726,120019.0,2025
778,Healthcare,Quant Researcher,"Hugging Face, Langchain, Keras, Numpy",Mid,2023-09-26,Startup,70970-130168,70970,130168,100569.0,2023
779,Tech,Ai Researcher,"Numpy, Langchain, Mlflow, Cuda, Tensorflow",Mid,2024-01-21,Startup,79563-160638,79563,160638,120100.5,2024
780,E-Commerce,Data Analyst,"Numpy, Python, Pandas",Entry,2025-05-26,Mid,142504-235377,142504,235377,188940.5,2025
781,Retail,Computer Vision Engineer,"Mlflow, Keras, Hugging Face, Scikit-Learn, R",Mid,2025-02-04,Large,134914-192870,134914,192870,163892.0,2025
782,Automotive,Nlp Engineer,"Mlflow, Scikit-Learn, Sql",Senior,2025-06-23,Startup,110442-136014,110442,136014,123228.0,2025
783,Tech,Data Scientist,"Tensorflow, Reinforcement Learning, Python, Aws, Pandas, Power Bi",Mid,2024-08-11,Large,108092-149127,108092,149127,128609.5,2024
784,Automotive,Data Analyst,"Numpy, Fastapi, Pytorch",Entry,2023-11-14,Startup,130779-223455,130779,223455,177117.0,2023
785,Automotive,Ai Researcher,"Tensorflow, Mlflow, Sql, Flask, Cuda, C++",Mid,2023-10-17,Large,91255-112451,91255,112451,101853.0,2023
786,Retail,Data Scientist,"Langchain, Hugging Face, Excel, Reinforcement Learning, Python",Entry,2023-09-25,Large,90879-135247,90879,135247,113063.0,2023
787,Finance,Quant Researcher,"Excel, Pandas, Numpy, Azure",Mid,2024-09-16,Mid,115822-145532,115822,145532,130677.0,2024
788,Retail,Ai Researcher,"Power Bi, C++, Excel, Pytorch, Pandas",Mid,2024-10-23,Mid,83481-125210,83481,125210,104345.5,2024
789,Education,Ml Engineer,"Langchain, Flask, Pandas",Senior,2024-09-06,Startup,99587-178090,99587,178090,138838.5,2024
790,E-Commerce,Ai Product Manager,"Numpy, Mlflow, Tensorflow, Gcp, Reinforcement Learning, R",Mid,2023-11-20,Mid,58111-109668,58111,109668,83889.5,2023
791,Tech,Ml Engineer,"Hugging Face, Pytorch, Cuda, Mlflow",Senior,2025-04-01,Large,43453-96389,43453,96389,69921.0,2025
792,E-Commerce,Computer Vision Engineer,"Mlflow, Pandas, Gcp",Entry,2024-08-14,Large,118748-154255,118748,154255,136501.5,2024
793,Retail,Ai Product Manager,"Python, C++, Cuda, Excel, Sql, Tensorflow",Entry,2025-09-11,Large,78422-107540,78422,107540,92981.0,2025
794,Education,Ai Researcher,"Numpy, C++, Flask, Aws, Power Bi",Entry,2024-10-19,Startup,112925-176100,112925,176100,144512.5,2024
795,Retail,Data Analyst,"Aws, Excel, Numpy, Flask, Tensorflow, Keras",Entry,2023-11-02,Startup,117216-164983,117216,164983,141099.5,2023
796,Retail,Data Scientist,"Scikit-Learn, Numpy, Reinforcement Learning, C++, Langchain",Mid,2024-10-28,Startup,108484-157131,108484,157131,132807.5,2024
797,Tech,Quant Researcher,"Tensorflow, R, Python",Senior,2024-04-08,Mid,77543-158349,77543,158349,117946.0,2024
798,Finance,Ai Researcher,"Numpy, Tensorflow, Cuda",Entry,2024-11-27,Mid,41105-131816,41105,131816,86460.5,2024
799,Retail,Ml Engineer,"Reinforcement Learning, Flask, Tensorflow",Entry,2025-05-11,Large,119337-197693,119337,197693,158515.0,2025
800,Automotive,Quant Researcher,"Sql, Tensorflow, Cuda",Mid,2025-03-11,Large,110827-196005,110827,196005,153416.0,2025
801,Education,Nlp Engineer,"Flask, C++, Langchain, Aws, Keras, Gcp",Mid,2025-03-15,Startup,68942-151892,68942,151892,110417.0,2025
802,Automotive,Data Analyst,"Reinforcement Learning, C++, Mlflow",Mid,2024-01-06,Large,132080-194071,132080,194071,163075.5,2024
803,Retail,Data Scientist,"Gcp, C++, Cuda, Langchain",Entry,2025-06-14,Large,78884-141741,78884,141741,110312.5,2025
804,Automotive,Computer Vision Engineer,"Keras, R, Cuda, Numpy",Entry,2023-11-16,Large,109567-153916,109567,153916,131741.5,2023
805,Healthcare,Ai Researcher,"Numpy, Reinforcement Learning, Fastapi, Gcp, Aws",Entry,2025-03-04,Mid,48357-117638,48357,117638,82997.5,2025
806,Tech,Computer Vision Engineer,"R, Pandas, Flask",Mid,2023-11-08,Large,99903-116196,99903,116196,108049.5,2023
807,Automotive,Computer Vision Engineer,"Sql, Gcp, Reinforcement Learning, Python, Power Bi, R",Mid,2025-04-23,Large,84022-154182,84022,154182,119102.0,2025
808,Healthcare,Nlp Engineer,"Tensorflow, Reinforcement Learning, Python, C++, Cuda",Entry,2024-04-19,Mid,90182-127387,90182,127387,108784.5,2024
809,Retail,Ml Engineer,"Pytorch, Azure, Gcp, Python, Aws, Power Bi",Senior,2025-02-07,Startup,63292-75056,63292,75056,69174.0,2025
810,Automotive,Ai Product Manager,"Keras, Reinforcement Learning, Mlflow",Entry,2025-06-02,Mid,55596-70304,55596,70304,62950.0,2025
811,E-Commerce,Ml Engineer,"Pytorch, Keras, R, Excel",Entry,2024-11-07,Mid,98886-175351,98886,175351,137118.5,2024
812,Tech,Quant Researcher,"Excel, C++, Hugging Face, R",Senior,2023-10-23,Startup,95671-135465,95671,135465,115568.0,2023
813,E-Commerce,Ai Product Manager,"Langchain, Azure, Python",Senior,2024-09-08,Startup,54859-114121,54859,114121,84490.0,2024
814,Tech,Computer Vision Engineer,"Sql, Fastapi, Excel, Keras",Entry,2024-05-30,Startup,84637-101116,84637,101116,92876.5,2024
815,Automotive,Quant Researcher,"Keras, C++, Pandas, Cuda, Langchain",Senior,2024-02-03,Large,68935-104191,68935,104191,86563.0,2024
816,Healthcare,Computer Vision Engineer,"Flask, Tensorflow, Sql, Pandas",Mid,2024-01-20,Large,65508-132502,65508,132502,99005.0,2024
817,Retail,Ai Product Manager,"Pandas, Numpy, Excel",Mid,2024-03-18,Mid,56129-112048,56129,112048,84088.5,2024
818,Finance,Ml Engineer,"Sql, Power Bi, Reinforcement Learning, Keras",Mid,2024-10-13,Large,85447-134543,85447,134543,109995.0,2024
819,Retail,Ai Researcher,"Mlflow, Sql, Excel",Mid,2024-04-23,Mid,130152-188601,130152,188601,159376.5,2024
820,Retail,Data Analyst,"Excel, Gcp, Reinforcement Learning, Hugging Face, Cuda, Python",Entry,2025-04-09,Startup,141832-204974,141832,204974,173403.0,2025
821,E-Commerce,Data Analyst,"Power Bi, Mlflow, Reinforcement Learning",Entry,2025-01-11,Large,146129-175662,146129,175662,160895.5,2025
822,Retail,Ml Engineer,"R, Pandas, Numpy",Senior,2023-11-17,Large,96885-106999,96885,106999,101942.0,2023
823,Finance,Quant Researcher,"Numpy, Excel, Reinforcement Learning, Python, Sql",Entry,2025-05-04,Large,104902-195443,104902,195443,150172.5,2025
824,Healthcare,Ai Researcher,"Numpy, Flask, C++",Entry,2024-08-02,Large,90748-177223,90748,177223,133985.5,2024
825,Retail,Ai Researcher,"Mlflow, Power Bi, Keras, Flask, Cuda",Mid,2024-04-10,Mid,88375-109142,88375,109142,98758.5,2024
826,Healthcare,Ai Product Manager,"Scikit-Learn, Tensorflow, Excel, Cuda",Mid,2023-11-20,Startup,70090-136849,70090,136849,103469.5,2023
827,E-Commerce,Ai Product Manager,"Langchain, Numpy, C++",Entry,2024-04-14,Startup,95361-189634,95361,189634,142497.5,2024
828,Finance,Nlp Engineer,"Gcp, Cuda, Numpy, Azure",Mid,2024-06-12,Startup,41043-121192,41043,121192,81117.5,2024
829,Automotive,Ai Researcher,"Reinforcement Learning, Numpy, Power Bi",Senior,2025-01-25,Mid,51739-81068,51739,81068,66403.5,2025
830,Education,Computer Vision Engineer,"Fastapi, Numpy, Excel, Flask",Mid,2023-09-28,Mid,136245-158942,136245,158942,147593.5,2023
831,Education,Data Scientist,"Fastapi, Numpy, Reinforcement Learning, Pandas, R",Mid,2024-12-06,Large,94816-180325,94816,180325,137570.5,2024
832,Retail,Ai Product Manager,"Langchain, Pytorch, Scikit-Learn, Numpy, Sql, Flask",Entry,2023-10-05,Startup,139236-202150,139236,202150,170693.0,2023
833,Retail,Ai Researcher,"Keras, Scikit-Learn, Pandas",Mid,2024-10-11,Mid,67231-93957,67231,93957,80594.0,2024
834,E-Commerce,Ml Engineer,"Pandas, Langchain, Aws, Hugging Face",Entry,2024-08-09,Mid,137964-170457,137964,170457,154210.5,2024
835,Education,Data Scientist,"Azure, Cuda, Gcp, Tensorflow, C++",Mid,2024-09-15,Large,95174-127901,95174,127901,111537.5,2024
836,Education,Ml Engineer,"Python, Excel, Azure, Pytorch",Senior,2025-08-03,Large,139025-163828,139025,163828,151426.5,2025
837,Finance,Ai Researcher,"Gcp, Flask, Pytorch",Senior,2025-02-07,Startup,80064-166540,80064,166540,123302.0,2025
838,Retail,Ai Product Manager,"Sql, Hugging Face, R, Python, Azure, Langchain",Mid,2025-02-09,Mid,123917-215224,123917,215224,169570.5,2025
839,Tech,Data Scientist,"Mlflow, Azure, Hugging Face",Entry,2025-04-30,Startup,112129-134693,112129,134693,123411.0,2025
840,E-Commerce,Quant Researcher,"Power Bi, Hugging Face, Flask, Keras, Reinforcement Learning, Sql",Entry,2025-08-31,Mid,93495-121455,93495,121455,107475.0,2025
841,Retail,Data Scientist,"Hugging Face, Scikit-Learn, Langchain, Tensorflow, Excel",Mid,2024-08-12,Large,93984-115685,93984,115685,104834.5,2024
842,Automotive,Data Scientist,"Python, Keras, Pytorch, Reinforcement Learning, Sql, R",Entry,2024-12-01,Large,141497-186741,141497,186741,164119.0,2024
843,Finance,Nlp Engineer,"C++, Mlflow, Reinforcement Learning, Tensorflow, Gcp, Flask",Senior,2025-08-08,Startup,108227-170108,108227,170108,139167.5,2025
844,Tech,Data Scientist,"Sql, Flask, Langchain, Excel, Python",Senior,2024-03-18,Startup,46507-95380,46507,95380,70943.5,2024
845,Tech,Ml Engineer,"Mlflow, Python, R, Aws, Hugging Face, Scikit-Learn",Senior,2024-08-23,Large,144378-182820,144378,182820,163599.0,2024
846,E-Commerce,Ai Researcher,"Excel, Aws, Pytorch, Gcp, Numpy, Reinforcement Learning",Senior,2025-07-27,Mid,116988-142045,116988,142045,129516.5,2025
847,Healthcare,Quant Researcher,"Gcp, Numpy, Hugging Face",Entry,2024-07-18,Large,49343-95151,49343,95151,72247.0,2024
848,Retail,Ai Product Manager,"Numpy, Azure, Aws, Keras, R",Entry,2024-12-17,Mid,102358-113016,102358,113016,107687.0,2024
849,Retail,Computer Vision Engineer,"Langchain, Pytorch, Aws, Power Bi, R",Mid,2025-02-25,Startup,124228-223625,124228,223625,173926.5,2025
850,Finance,Ai Researcher,"C++, Fastapi, Power Bi, Sql, Aws, Reinforcement Learning",Senior,2025-09-01,Mid,128700-140403,128700,140403,134551.5,2025
851,Retail,Data Analyst,"Keras, Sql, Tensorflow",Entry,2025-04-04,Startup,53005-135645,53005,135645,94325.0,2025
852,Healthcare,Ai Researcher,"Numpy, Excel, Tensorflow",Senior,2025-03-21,Mid,112949-150069,112949,150069,131509.0,2025
853,Healthcare,Nlp Engineer,"Sql, Numpy, Keras",Mid,2025-05-08,Large,53274-85457,53274,85457,69365.5,2025
854,Finance,Nlp Engineer,"Keras, Pandas, Mlflow",Mid,2025-04-21,Startup,61527-118727,61527,118727,90127.0,2025
855,Tech,Data Scientist,"Keras, Flask, Scikit-Learn, Reinforcement Learning, Power Bi, Aws",Senior,2024-04-06,Mid,80834-133992,80834,133992,107413.0,2024
856,Retail,Data Scientist,"Sql, Cuda, Flask",Entry,2024-05-21,Mid,143635-176509,143635,176509,160072.0,2024
857,Education,Ai Product Manager,"Flask, Scikit-Learn, Gcp, Tensorflow, Numpy",Entry,2023-11-09,Startup,67463-117748,67463,117748,92605.5,2023
858,Education,Ml Engineer,"Reinforcement Learning, Fastapi, R, Azure, Pytorch, Scikit-Learn",Entry,2024-11-18,Mid,139626-171708,139626,171708,155667.0,2024
859,Healthcare,Data Analyst,"Excel, Tensorflow, Sql, Power Bi, Langchain, Scikit-Learn",Entry,2025-01-11,Large,119828-147857,119828,147857,133842.5,2025
860,Retail,Ml Engineer,"Cuda, C++, Azure, Fastapi, Pytorch",Entry,2024-08-21,Large,76830-109934,76830,109934,93382.0,2024
861,Automotive,Computer Vision Engineer,"Python, Gcp, Numpy",Entry,2023-10-22,Startup,94999-172683,94999,172683,133841.0,2023
862,Retail,Nlp Engineer,"C++, Excel, Numpy, Pandas, Tensorflow",Entry,2024-12-03,Large,86971-144409,86971,144409,115690.0,2024
863,Automotive,Data Analyst,"Sql, C++, Flask, Scikit-Learn, Power Bi, R",Senior,2024-08-16,Startup,104785-143093,104785,143093,123939.0,2024
864,Finance,Data Scientist,"Numpy, Python, Pytorch, C++, Aws",Senior,2024-05-09,Mid,42308-86646,42308,86646,64477.0,2024
865,Retail,Computer Vision Engineer,"Numpy, R, Aws, Tensorflow",Mid,2023-12-30,Large,91659-186622,91659,186622,139140.5,2023
866,Finance,Ai Product Manager,"Fastapi, Mlflow, Flask",Senior,2025-03-22,Startup,100619-133109,100619,133109,116864.0,2025
867,E-Commerce,Ml Engineer,"Numpy, Fastapi, Langchain, Python",Entry,2025-03-11,Large,99808-170989,99808,170989,135398.5,2025
868,Automotive,Nlp Engineer,"Excel, Aws, Sql, Cuda",Entry,2024-03-19,Mid,90343-162855,90343,162855,126599.0,2024
869,Finance,Nlp Engineer,"Azure, Numpy, Pandas, Mlflow",Senior,2025-03-12,Mid,75703-128358,75703,128358,102030.5,2025
870,Education,Computer Vision Engineer,"R, Sql, C++, Fastapi",Entry,2025-08-05,Mid,83952-144284,83952,144284,114118.0,2025
871,Automotive,Ai Researcher,"Pandas, Gcp, Cuda, Numpy, Aws",Mid,2024-01-01,Large,69325-131806,69325,131806,100565.5,2024
872,Finance,Nlp Engineer,"Aws, Sql, Gcp, Numpy, Cuda, Azure",Entry,2024-01-05,Large,144735-236116,144735,236116,190425.5,2024
873,Finance,Data Analyst,"Power Bi, Mlflow, Python, Pytorch, Scikit-Learn",Entry,2024-12-19,Startup,101118-138023,101118,138023,119570.5,2024
874,Education,Data Analyst,"Power Bi, Scikit-Learn, R",Mid,2025-05-20,Large,147137-193127,147137,193127,170132.0,2025
875,E-Commerce,Ml Engineer,"Keras, Mlflow, Aws, Sql, Excel",Senior,2025-09-04,Startup,52210-134651,52210,134651,93430.5,2025
876,Healthcare,Ml Engineer,"Cuda, Excel, C++",Senior,2025-09-06,Startup,65715-150039,65715,150039,107877.0,2025
877,E-Commerce,Quant Researcher,"Langchain, R, Keras, Python, Tensorflow, Excel",Mid,2024-06-23,Mid,133828-174215,133828,174215,154021.5,2024
878,Automotive,Quant Researcher,"Tensorflow, Reinforcement Learning, Langchain",Entry,2025-04-06,Large,70866-151464,70866,151464,111165.0,2025
879,Tech,Data Scientist,"Azure, Flask, Scikit-Learn, Keras, Numpy, Fastapi",Entry,2025-08-10,Mid,128320-204308,128320,204308,166314.0,2025
880,E-Commerce,Ai Product Manager,"Flask, Langchain, Power Bi, Azure",Mid,2024-06-29,Large,58910-129962,58910,129962,94436.0,2024
881,Finance,Nlp Engineer,"Fastapi, Hugging Face, Pandas, Langchain",Senior,2024-02-19,Startup,127058-168678,127058,168678,147868.0,2024
882,E-Commerce,Data Scientist,"Numpy, Pandas, Cuda, Aws",Mid,2025-03-20,Startup,49767-101227,49767,101227,75497.0,2025
883,Finance,Quant Researcher,"Azure, Langchain, Gcp, Aws, Flask",Senior,2024-05-25,Large,146173-230184,146173,230184,188178.5,2024
884,Tech,Ml Engineer,"Keras, Sql, Reinforcement Learning, Scikit-Learn, Gcp",Entry,2025-02-21,Large,88607-183164,88607,183164,135885.5,2025
885,Retail,Ml Engineer,"Mlflow, Numpy, Flask, Fastapi, Hugging Face, Pytorch",Senior,2025-02-14,Startup,147037-178287,147037,178287,162662.0,2025
